===== BMS 电池安全监测日志 =====
[2025-12-19 19:00:16] PACK 总电压:  44.18 V | 电池电流: 充电   3.21 A | SOC:  15 % | 最高温度:  31.0 ℃ | 状态: 正常
[2025-12-19 19:00:21] PACK 总电压:  44.21 V | 电池电流: 充电   3.28 A | SOC:  15 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:00:26] PACK 总电压:  44.25 V | 电池电流: 充电   3.40 A | SOC:  15 % | 最高温度:  31.0 ℃ | 状态: 正常
[2025-12-19 19:00:31] PACK 总电压:  44.27 V | 电池电流: 充电   3.35 A | SOC:  15 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:00:36] PACK 总电压:  44.30 V | 电池电流: 充电   3.39 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:00:41] PACK 总电压:  44.34 V | 电池电流: 充电   3.40 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:00:46] PACK 总电压:  44.39 V | 电池电流: 充电   3.42 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:00:51] PACK 总电压:  44.39 V | 电池电流: 充电   3.38 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:00:56] PACK 总电压:  44.43 V | 电池电流: 充电   3.42 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:01] PACK 总电压:  44.45 V | 电池电流: 充电   3.42 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:07] PACK 总电压:  44.47 V | 电池电流: 充电   3.42 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:12] PACK 总电压:  44.52 V | 电池电流: 充电   3.39 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:17] PACK 总电压:  44.53 V | 电池电流: 充电   3.42 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:22] PACK 总电压:  44.54 V | 电池电流: 充电   3.30 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:27] PACK 总电压:  44.58 V | 电池电流: 充电   3.19 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:32] PACK 总电压:  44.61 V | 电池电流: 充电   3.29 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:37] PACK 总电压:  44.63 V | 电池电流: 充电   3.35 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:42] PACK 总电压:  44.65 V | 电池电流: 充电   3.26 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:47] PACK 总电压:  44.67 V | 电池电流: 充电   3.13 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:52] PACK 总电压:  44.66 V | 电池电流: 充电   3.06 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:01:57] PACK 总电压:  44.71 V | 电池电流: 充电   3.34 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:02:02] PACK 总电压:  44.72 V | 电池电流: 充电   3.12 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:02:08] PACK 总电压:  44.75 V | 电池电流: 充电   3.38 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:02:13] PACK 总电压:  44.79 V | 电池电流: 充电   3.41 A | SOC:  16 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:03:27] PACK 总电压:  45.09 V | 电池电流: 充电   3.39 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:03:32] PACK 总电压:  45.07 V | 电池电流: 充电   3.32 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:03:37] PACK 总电压:  45.13 V | 电池电流: 充电   3.38 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:03:42] PACK 总电压:  45.15 V | 电池电流: 充电   3.43 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:03:47] PACK 总电压:  45.16 V | 电池电流: 充电   3.19 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:03:52] PACK 总电压:  45.13 V | 电池电流: 充电   2.44 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:03:57] PACK 总电压:  45.18 V | 电池电流: 充电   3.22 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:03] PACK 总电压:  45.20 V | 电池电流: 充电   3.04 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:08] PACK 总电压:  45.20 V | 电池电流: 充电   3.20 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:13] PACK 总电压:  45.23 V | 电池电流: 充电   3.40 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:18] PACK 总电压:  45.25 V | 电池电流: 充电   3.24 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:23] PACK 总电压:  45.29 V | 电池电流: 充电   3.30 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:28] PACK 总电压:  45.34 V | 电池电流: 充电   3.36 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:33] PACK 总电压:  45.31 V | 电池电流: 充电   3.35 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:38] PACK 总电压:  45.34 V | 电池电流: 充电   3.34 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:04:43] PACK 总电压:  45.35 V | 电池电流: 充电   3.34 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:04:48] PACK 总电压:  45.39 V | 电池电流: 充电   3.31 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:04:53] PACK 总电压:  45.39 V | 电池电流: 充电   3.34 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:04:58] PACK 总电压:  45.40 V | 电池电流: 充电   3.40 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:04] PACK 总电压:  45.41 V | 电池电流: 充电   3.39 A | SOC:  17 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:05:09] PACK 总电压:  45.44 V | 电池电流: 充电   3.39 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:14] PACK 总电压:  45.40 V | 电池电流: 充电   3.38 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:19] PACK 总电压:  45.45 V | 电池电流: 充电   3.42 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:24] PACK 总电压:  45.43 V | 电池电流: 充电   3.40 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:29] PACK 总电压:  45.49 V | 电池电流: 充电   3.27 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:34] PACK 总电压:  45.53 V | 电池电流: 充电   3.40 A | SOC:  17 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:39] PACK 总电压:  45.54 V | 电池电流: 充电   3.40 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:44] PACK 总电压:  45.53 V | 电池电流: 充电   3.29 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:49] PACK 总电压:  45.55 V | 电池电流: 充电   3.32 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:05:54] PACK 总电压:  45.57 V | 电池电流: 充电   3.43 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:00] PACK 总电压:  45.59 V | 电池电流: 充电   3.43 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:05] PACK 总电压:  45.61 V | 电池电流: 充电   3.38 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:10] PACK 总电压:  45.61 V | 电池电流: 充电   3.44 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:15] PACK 总电压:  45.63 V | 电池电流: 充电   3.38 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:20] PACK 总电压:  45.62 V | 电池电流: 充电   3.40 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:25] PACK 总电压:  45.57 V | 电池电流: 充电   3.42 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:30] PACK 总电压:  45.62 V | 电池电流: 充电   3.10 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:35] PACK 总电压:  45.67 V | 电池电流: 充电   3.46 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:40] PACK 总电压:  45.65 V | 电池电流: 充电   3.46 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:45] PACK 总电压:  45.67 V | 电池电流: 充电   3.11 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:50] PACK 总电压:  45.67 V | 电池电流: 充电   3.44 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:06:55] PACK 总电压:  45.68 V | 电池电流: 充电   3.45 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:01] PACK 总电压:  45.70 V | 电池电流: 充电   3.46 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:06] PACK 总电压:  45.70 V | 电池电流: 充电   3.45 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:11] PACK 总电压:  45.70 V | 电池电流: 充电   3.47 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:16] PACK 总电压:  45.72 V | 电池电流: 充电   3.46 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:21] PACK 总电压:  45.70 V | 电池电流: 充电   3.46 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:26] PACK 总电压:  45.68 V | 电池电流: 充电   3.38 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:31] PACK 总电压:  45.71 V | 电池电流: 充电   3.43 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:36] PACK 总电压:  45.72 V | 电池电流: 充电   3.45 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:41] PACK 总电压:  45.73 V | 电池电流: 充电   3.45 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:46] PACK 总电压:  45.73 V | 电池电流: 充电   3.45 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:51] PACK 总电压:  45.73 V | 电池电流: 充电   3.46 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:07:56] PACK 总电压:  45.76 V | 电池电流: 充电   3.33 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:02] PACK 总电压:  45.76 V | 电池电流: 充电   3.44 A | SOC:  18 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:07] PACK 总电压:  45.77 V | 电池电流: 充电   3.42 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:12] PACK 总电压:  45.76 V | 电池电流: 充电   3.47 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:17] PACK 总电压:  45.79 V | 电池电流: 充电   3.46 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:22] PACK 总电压:  45.77 V | 电池电流: 充电   3.48 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:27] PACK 总电压:  45.77 V | 电池电流: 充电   3.46 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:32] PACK 总电压:  45.77 V | 电池电流: 充电   3.42 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:37] PACK 总电压:  45.79 V | 电池电流: 充电   3.48 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:42] PACK 总电压:  45.79 V | 电池电流: 充电   3.38 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:47] PACK 总电压:  45.76 V | 电池电流: 充电   3.25 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:52] PACK 总电压:  45.77 V | 电池电流: 充电   3.41 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:08:58] PACK 总电压:  45.81 V | 电池电流: 充电   3.36 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:03] PACK 总电压:  45.81 V | 电池电流: 充电   3.41 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:08] PACK 总电压:  45.81 V | 电池电流: 充电   3.35 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:13] PACK 总电压:  45.80 V | 电池电流: 充电   3.37 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:18] PACK 总电压:  45.79 V | 电池电流: 充电   3.40 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:23] PACK 总电压:  45.83 V | 电池电流: 充电   3.42 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:28] PACK 总电压:  45.83 V | 电池电流: 充电   2.96 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:33] PACK 总电压:  45.83 V | 电池电流: 充电   3.39 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:38] PACK 总电压:  45.73 V | 电池电流: 充电   3.35 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:43] PACK 总电压:  45.70 V | 电池电流: 充电   1.58 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:48] PACK 总电压:  45.68 V | 电池电流: 充电   1.59 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:09:53] PACK 总电压:  45.68 V | 电池电流: 充电   1.58 A | SOC:  19 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:09:59] PACK 总电压:  45.66 V | 电池电流: 充电   1.56 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:10:04] PACK 总电压:  45.67 V | 电池电流: 充电   1.56 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:10:09] PACK 总电压:  45.68 V | 电池电流: 充电   1.58 A | SOC:  19 % | 最高温度:  30.7 ℃ | 状态: 正常
[2025-12-19 19:17:30] PACK 总电压:  46.05 V | 电池电流: 充电   3.52 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:17:35] PACK 总电压:  46.04 V | 电池电流: 充电   3.50 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:17:40] PACK 总电压:  46.04 V | 电池电流: 充电   3.52 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:17:45] PACK 总电压:  46.04 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:17:50] PACK 总电压:  46.07 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:17:55] PACK 总电压:  46.05 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:00] PACK 总电压:  46.08 V | 电池电流: 充电   3.50 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:05] PACK 总电压:  46.08 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:10] PACK 总电压:  46.09 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:15] PACK 总电压:  46.09 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:21] PACK 总电压:  46.09 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:26] PACK 总电压:  46.12 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:31] PACK 总电压:  46.11 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:36] PACK 总电压:  46.12 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:41] PACK 总电压:  46.12 V | 电池电流: 充电   3.51 A | SOC:  21 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:46] PACK 总电压:  46.11 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:51] PACK 总电压:  46.12 V | 电池电流: 充电   3.45 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:18:56] PACK 总电压:  46.12 V | 电池电流: 充电   3.46 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:01] PACK 总电压:  46.13 V | 电池电流: 充电   3.46 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:06] PACK 总电压:  46.13 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:11] PACK 总电压:  46.12 V | 电池电流: 充电   3.47 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:17] PACK 总电压:  46.13 V | 电池电流: 充电   3.47 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:22] PACK 总电压:  46.12 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:27] PACK 总电压:  46.16 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:32] PACK 总电压:  46.16 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:37] PACK 总电压:  46.17 V | 电池电流: 充电   3.47 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:42] PACK 总电压:  46.17 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:47] PACK 总电压:  46.16 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:52] PACK 总电压:  46.18 V | 电池电流: 充电   3.47 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:19:57] PACK 总电压:  46.17 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:02] PACK 总电压:  46.16 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:07] PACK 总电压:  46.18 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:12] PACK 总电压:  46.20 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:18] PACK 总电压:  46.20 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:23] PACK 总电压:  46.20 V | 电池电流: 充电   3.50 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:28] PACK 总电压:  46.21 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:33] PACK 总电压:  46.22 V | 电池电流: 充电   3.48 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:38] PACK 总电压:  46.22 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:43] PACK 总电压:  46.22 V | 电池电流: 充电   3.50 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:48] PACK 总电压:  46.24 V | 电池电流: 充电   3.50 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:53] PACK 总电压:  46.22 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:20:58] PACK 总电压:  46.25 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:21:03] PACK 总电压:  46.21 V | 电池电流: 充电   3.49 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:21:08] PACK 总电压:  46.25 V | 电池电流: 充电   3.50 A | SOC:  22 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:21:13] PACK 总电压:  46.24 V | 电池电流: 充电   3.51 A | SOC:  23 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:21:19] PACK 总电压:  46.26 V | 电池电流: 充电   3.49 A | SOC:  23 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:21:24] PACK 总电压:  46.25 V | 电池电流: 充电   3.44 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:21:29] PACK 总电压:  46.26 V | 电池电流: 充电   3.46 A | SOC:  23 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:21:34] PACK 总电压:  46.27 V | 电池电流: 充电   3.50 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:21:39] PACK 总电压:  46.21 V | 电池电流: 充电   3.17 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:21:44] PACK 总电压:  46.29 V | 电池电流: 充电   3.25 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:21:49] PACK 总电压:  46.29 V | 电池电流: 充电   3.41 A | SOC:  23 % | 最高温度:  30.8 ℃ | 状态: 正常
[2025-12-19 19:21:54] PACK 总电压:  46.30 V | 电池电流: 充电   3.41 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:21:59] PACK 总电压:  46.30 V | 电池电流: 充电   3.33 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:22:04] PACK 总电压:  46.31 V | 电池电流: 充电   3.45 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:22:09] PACK 总电压:  46.33 V | 电池电流: 充电   3.32 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:22:15] PACK 总电压:  46.15 V | 电池电流: 充电   1.59 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:22:20] PACK 总电压:  46.15 V | 电池电流: 充电   1.16 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:22:25] PACK 总电压:  46.18 V | 电池电流: 充电   1.58 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:22:30] PACK 总电压:  46.13 V | 电池电流: 充电   1.58 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
[2025-12-19 19:22:35] PACK 总电压:  46.17 V | 电池电流: 充电   1.57 A | SOC:  23 % | 最高温度:  30.9 ℃ | 状态: 正常
